season,model week,location,target,type,entry,score,competition_week
2018/2019,MW62,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.6216053245193254,21
2018/2019,MW63,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.19216034787959324,22
2018/2019,MW64,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.16095025116170447,23
2018/2019,MW65,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.16566602748780063,24
2018/2019,MW66,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.1474348750588575,25
2018/2019,MW67,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.1417363148120323,26
2018/2019,MW68,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.2712286763321648,27
2018/2019,MW69,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.1389580826561708,28
2018/2019,MW70,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.14156032382347813,29
2018/2019,MW46,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.14915486252263777,5
2018/2019,MW47,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.28954061038085327,6
2018/2019,MW48,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.19959086457320566,7
2018/2019,MW49,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.1325341471479472,8
2018/2019,MW50,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.13271946244973237,9
2018/2019,MW51,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-1.2433873113709413,10
2018/2019,MW52,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.5551838243537114,11
2018/2019,MW53,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-1.4676750653575725,12
2018/2019,MW54,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.38062189338960634,13
2018/2019,MW55,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.1882929281852623,14
2018/2019,MW56,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.15340637426162995,15
2018/2019,MW57,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.3402405836999156,16
2018/2019,MW58,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.28982150124714035,17
2018/2019,MW59,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.15473779328474555,18
2018/2019,MW60,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.37192266620541137,19
2018/2019,MW61,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.19025030749166216,20
2018/2019,MW62,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.5224979460966666,21
2018/2019,MW63,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.2372987067949468,22
2018/2019,MW64,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.1388153846987127,23
2018/2019,MW65,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.13382122319752296,24
2018/2019,MW66,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.1737444780210535,25
2018/2019,MW67,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.12832803159589853,26
2018/2019,MW68,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.1280297010085324,27
2018/2019,MW69,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.12784717742338206,28
2018/2019,MW70,HHS Region 3,1 wk ahead,Bin,Delphi-Epicast2,-0.12784952857823248,29
2018/2019,MW43,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.13217581662564162,2
2018/2019,MW44,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.13264948160248552,3
2018/2019,MW45,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.1289150822055262,4
2018/2019,MW46,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.16806851087410016,5
2018/2019,MW47,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.24732178273203748,6
2018/2019,MW48,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.21258656368804782,7
2018/2019,MW49,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.18382841213199175,8
2018/2019,MW50,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.42599756481475054,9
2018/2019,MW51,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.3719510991123914,10
2018/2019,MW52,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-1.2838086814418028,11
2018/2019,MW53,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-1.0796212807795884,12
2018/2019,MW54,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.26986947476806544,13
2018/2019,MW55,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-2.2716414488185785,14
2018/2019,MW56,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-1.3312552574149135,15
2018/2019,MW57,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-4.508206340911495,16
2018/2019,MW58,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.570258444386039,17
2018/2019,MW59,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.17161858921292053,18
2018/2019,MW60,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.2405500632626994,19
2018/2019,MW61,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.3432344027496053,20
2018/2019,MW62,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.3777996574525376,21
2018/2019,MW63,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.1453792458110832,22
2018/2019,MW64,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.17036861061767716,23
2018/2019,MW65,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.1358401096904524,24
2018/2019,MW66,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.1294098473756633,25
2018/2019,MW67,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.1344910050093386,26
2018/2019,MW68,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.13381514030566005,27
2018/2019,MW69,HHS Region 4,1 wk ahead,Bin,Delphi-Epicast2,-0.12925538677775625,28
2018/2019,MW47,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.13585769242219062,6
2018/2019,MW48,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.2834255496300658,7
2018/2019,MW49,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.13479742417908394,8
2018/2019,MW50,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.15661025314016316,9
2018/2019,MW51,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.39536315818830936,10
2018/2019,MW52,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-1.6852242520086278,11
2018/2019,MW53,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.9178170918729158,12
2018/2019,MW54,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.24171262395366208,13
2018/2019,MW55,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.13125971477290116,14
2018/2019,MW56,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.2781970669418563,15
2018/2019,MW57,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.7161183526021382,16
2018/2019,MW58,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.2683550840072204,17
2018/2019,MW59,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.22221974822502896,18
2018/2019,MW60,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.13887028180332187,19
2018/2019,MW61,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.19715288603861986,20
2018/2019,MW62,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.7935555072582611,21
2018/2019,MW63,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.5109650353052242,22
2018/2019,MW64,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-1.455593499395027,23
2018/2019,MW65,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.13513431326858166,24
2018/2019,MW66,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.12783713980175584,25
2018/2019,MW67,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.12790076687947916,26
2018/2019,MW68,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.12783346923716227,27
2018/2019,MW69,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.13535852252449196,28
2018/2019,MW70,HHS Region 5,1 wk ahead,Bin,Delphi-Epicast2,-0.12783369684400672,29
2018/2019,MW47,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-0.45194624275471385,6
2018/2019,MW48,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-0.7506569285670053,7
2018/2019,MW49,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-0.7564018438299908,8
2018/2019,MW50,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-0.48116215584739563,9
2018/2019,MW51,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-2.081946101122639,10
2018/2019,MW52,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-2.2097302878338483,11
2018/2019,MW53,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-1.2182234325777639,12
2018/2019,MW54,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-1.9523293451074617,13
2018/2019,MW55,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-1.5050547390985929,14
2018/2019,MW56,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-1.8287295970412172,15
2018/2019,MW57,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-4.490801461820554,16
2018/2019,MW58,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-1.1068633872682907,17
2018/2019,MW59,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-0.9389064415703033,18
2018/2019,MW60,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-1.7372314175930332,19
2018/2019,MW61,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-0.5467104204669413,20
2018/2019,MW62,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-0.4174415382433596,21
2018/2019,MW63,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-3.8862717327572742,22
2018/2019,MW64,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-0.30796457681872513,23
2018/2019,MW65,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-0.22951158093525012,24
2018/2019,MW66,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-0.13538025089148176,25
2018/2019,MW67,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-0.12817613704770903,26
2018/2019,MW68,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-0.12901167680262243,27
2018/2019,MW69,HHS Region 6,1 wk ahead,Bin,Delphi-Epicast2,-0.12961096809696915,28
2018/2019,MW46,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-0.22421661721435868,5
2018/2019,MW47,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-0.31338915800219674,6
2018/2019,MW48,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-0.8924660407602155,7
2018/2019,MW49,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-0.17225012473481655,8
2018/2019,MW50,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-1.6104343404900732,9
2018/2019,MW51,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-0.764943956287008,10
2018/2019,MW52,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-2.443308123418894,11
2018/2019,MW53,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-1.5968982709210786,12
2018/2019,MW54,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-0.19289545561468915,13
2018/2019,MW55,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-1.4204503118422018,14
2018/2019,MW56,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-0.3285059165014096,15
2018/2019,MW57,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-0.3285059165014096,16
2018/2019,MW58,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-0.4747838343983585,17
2018/2019,MW59,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-0.5055502915179536,18
2018/2019,MW60,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-0.8117198340149943,19
2018/2019,MW61,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-2.4817537255391566,20
2018/2019,MW62,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-0.8905019336090074,21
2018/2019,MW63,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-2.7824598569476127,22
2018/2019,MW64,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-0.3076673085060663,23
2018/2019,MW65,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-1.8149991264253784,24
2018/2019,MW66,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-0.2546231592217966,25
2018/2019,MW67,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-0.23228698042330395,26
2018/2019,MW68,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-0.12784127608658039,27
2018/2019,MW69,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-0.12785869810335193,28
2018/2019,MW70,HHS Region 7,1 wk ahead,Bin,Delphi-Epicast2,-0.12784148052893585,29
2018/2019,MW42,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.2925687415007478,1
2018/2019,MW43,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.13173332565536008,2
2018/2019,MW44,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.1336841009348555,3
2018/2019,MW45,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.20180123609177625,4
2018/2019,MW46,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.35735439044645395,5
2018/2019,MW47,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.17560268333479856,6
2018/2019,MW48,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.16383947824925837,7
2018/2019,MW49,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.39488898565490105,8
2018/2019,MW50,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.46132314272603653,9
2018/2019,MW51,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.8423348973777363,10
2018/2019,MW52,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-2.605407550790113,11
2018/2019,MW53,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-1.083319692925102,12
2018/2019,MW54,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.38816415589902903,13
2018/2019,MW55,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.24336663172269699,14
2018/2019,MW56,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-1.2572651393836396,15
2018/2019,MW57,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-3.1964880259687836,16
2018/2019,MW58,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.8716444779377622,17
2018/2019,MW59,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.7840412811726223,18
2018/2019,MW60,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-1.204437378666618,19
2018/2019,MW61,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-1.418053755568774,20
2018/2019,MW62,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-1.2560776528484212,21
2018/2019,MW63,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-1.0429716848584338,22
2018/2019,MW64,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.2426598858719992,23
2018/2019,MW65,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.44068679367310915,24
2018/2019,MW66,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.22445824715818322,25
2018/2019,MW67,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.44305627538750436,26
2018/2019,MW68,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.13057320438101433,27
2018/2019,MW69,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.4214403209961847,28
2018/2019,MW70,HHS Region 8,1 wk ahead,Bin,Delphi-Epicast2,-0.13976046216803575,29
2018/2019,MW44,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.15053522019894722,3
2018/2019,MW45,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.22913058475835746,4
2018/2019,MW46,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.7632869930541585,5
2018/2019,MW47,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.43359711818777386,6
2018/2019,MW48,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.2192398681264124,7
2018/2019,MW49,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.3921512642920637,8
2018/2019,MW50,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.6344160844315815,9
2018/2019,MW51,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.710260977715711,10
2018/2019,MW52,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.3031136583201246,11
2018/2019,MW53,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.27814998001305435,12
2018/2019,MW54,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.4869538129211314,13
2018/2019,MW55,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.4101119422109889,14
2018/2019,MW56,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.2813493457494153,15
2018/2019,MW57,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.2813493457494153,16
2018/2019,MW58,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.49588696140127536,17
2018/2019,MW59,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.15771601568362123,18
2018/2019,MW60,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.20052254143886997,19
2018/2019,MW61,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.18684690345848837,20
2018/2019,MW62,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.18552507497912657,21
2018/2019,MW63,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.16042640920523757,22
2018/2019,MW64,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.4588373962252401,23
2018/2019,MW65,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.2167949723062676,24
2018/2019,MW66,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.14126427211462594,25
2018/2019,MW67,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.12946383634179706,26
2018/2019,MW68,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.18761904534161417,27
2018/2019,MW69,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.12996998453789937,28
2018/2019,MW70,HHS Region 9,1 wk ahead,Bin,Delphi-Epicast2,-0.20178625867166033,29
2018/2019,MW46,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.15780749024500113,5
2018/2019,MW47,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.18980379940113476,6
2018/2019,MW48,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.24829208114422469,7
2018/2019,MW49,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.14001483858830313,8
2018/2019,MW50,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.22740295370470823,9
2018/2019,MW51,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.5018040901049825,10
2018/2019,MW52,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.3991848145901709,11
2018/2019,MW53,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.3184645010373945,12
2018/2019,MW54,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.13040445562997605,13
2018/2019,MW55,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.19845229413167,14
2018/2019,MW56,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.1513430259904452,15
2018/2019,MW57,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.6174209445147312,16
2018/2019,MW58,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-2.266406329743978,17
2018/2019,MW59,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.3760706393425949,18
2018/2019,MW60,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.13425529204983586,19
2018/2019,MW61,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.6658327945023881,20
2018/2019,MW62,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.8989640195996408,21
2018/2019,MW63,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.9265591304259935,22
2018/2019,MW64,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-4.190257981626488,23
2018/2019,MW65,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.7568664668615789,24
2018/2019,MW66,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.7301351472689329,25
2018/2019,MW67,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.1320339735083542,26
2018/2019,MW68,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.12784235450477735,27
2018/2019,MW69,HHS Region 10,1 wk ahead,Bin,Delphi-Epicast2,-0.1278407422643363,28
2018/2019,MW45,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.28474566796851025,4
2018/2019,MW46,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.41923299659968305,5
2018/2019,MW47,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.7271214105392092,6
2018/2019,MW48,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.7912371741132784,7
2018/2019,MW49,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.7714145267197932,8
2018/2019,MW50,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.8556463077153071,9
2018/2019,MW51,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.5010001562198492,10
2018/2019,MW52,US National,2 wk ahead,Bin,Delphi-Epicast2,-1.6611414777976112,11
2018/2019,MW53,US National,2 wk ahead,Bin,Delphi-Epicast2,-1.0663193461910572,12
2018/2019,MW54,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.8648589812918408,13
2018/2019,MW55,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.9399256835702996,14
2018/2019,MW56,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.9775979686863101,15
2018/2019,MW57,US National,2 wk ahead,Bin,Delphi-Epicast2,-1.2607832595301647,16
2018/2019,MW58,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.9994638943863008,17
2018/2019,MW59,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.8388719686619371,18
2018/2019,MW60,US National,2 wk ahead,Bin,Delphi-Epicast2,-1.0420702461604874,19
2018/2019,MW61,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.9163606647907698,20
2018/2019,MW62,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.5120230873499296,21
2018/2019,MW63,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.7465848209348213,22
2018/2019,MW64,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.3149228491139056,23
2018/2019,MW65,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.15069611120244103,24
2018/2019,MW66,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.14166875584346791,25
2018/2019,MW67,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.1290045912573617,26
2018/2019,MW68,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.1278822295215999,27
2018/2019,MW69,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.12805353438031478,28
2018/2019,MW70,US National,2 wk ahead,Bin,Delphi-Epicast2,-0.12806608452174167,29
2018/2019,MW45,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.2916691801664837,4
2018/2019,MW46,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.301084603030176,5
2018/2019,MW47,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.4150078921798081,6
2018/2019,MW48,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.38385031985713364,7
2018/2019,MW49,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.5364719825772403,8
2018/2019,MW50,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-1.0646847914433486,9
2018/2019,MW51,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.503945624980692,10
2018/2019,MW52,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.8646581148908371,11
2018/2019,MW53,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.790685354438853,12
2018/2019,MW54,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.5296863922032631,13
2018/2019,MW55,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.5978188380973329,14
2018/2019,MW56,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.7428593283560336,15
2018/2019,MW57,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.7819848252279802,16
2018/2019,MW58,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.25696256416467916,17
2018/2019,MW59,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.31648610443175007,18
2018/2019,MW60,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.6028464543612786,19
2018/2019,MW61,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.42163050146695674,20
2018/2019,MW62,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.41878835786105195,21
2018/2019,MW63,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.5950483598118093,22
2018/2019,MW64,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.3691663675678921,23
2018/2019,MW65,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.24061951443831794,24
2018/2019,MW66,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.2365062057275539,25
2018/2019,MW67,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.12849203454747876,26
2018/2019,MW68,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.17128381501017684,27
2018/2019,MW69,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.1510466687486551,28
2018/2019,MW70,HHS Region 1,2 wk ahead,Bin,Delphi-Epicast2,-0.14276063208021395,29
2018/2019,MW45,HHS Region 2,2 wk ahead,Bin,Delphi-Epicast2,-0.41474593760515,4
