season,model week,location,target,type,entry,score,competition_week
2018/2019,MW65,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.6586322479257062,24
2018/2019,MW66,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.9350210145572841,25
2018/2019,MW67,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.34721739307335237,26
2018/2019,MW68,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.31955434589405396,27
2018/2019,MW69,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.19278238561769204,28
2018/2019,MW70,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.14604927731560927,29
2018/2019,MW43,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.16982992365056288,2
2018/2019,MW44,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.24312310201685486,3
2018/2019,MW45,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.30748373161275705,4
2018/2019,MW46,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.5341426549781116,5
2018/2019,MW47,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.8315181343215853,6
2018/2019,MW48,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.7230203433935632,7
2018/2019,MW49,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.8764184534057028,8
2018/2019,MW50,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-1.330746223406269,9
2018/2019,MW51,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.8649200454753037,10
2018/2019,MW52,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.8768266634848675,11
2018/2019,MW53,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.7160918337178708,12
2018/2019,MW54,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-2.0383049553300028,13
2018/2019,MW55,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-2.7992994738193326,14
2018/2019,MW56,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-2.1677883151818946,15
2018/2019,MW57,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-1.4302476498886572,16
2018/2019,MW58,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-1.081300456744848,17
2018/2019,MW59,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.7582677624214978,18
2018/2019,MW60,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.6427502768122461,19
2018/2019,MW61,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.7618931706532146,20
2018/2019,MW62,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.537077376167488,21
2018/2019,MW63,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.3951631617706879,22
2018/2019,MW64,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.22871462246215699,23
2018/2019,MW65,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.11278458998145954,24
2018/2019,MW66,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.09774210997457879,25
2018/2019,MW67,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.07907766693492749,26
2018/2019,MW68,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.07310470733053408,27
2018/2019,MW69,HHS Region 4,2 wk ahead,Bin,Delphi-Stat,-0.03855895854527397,28
2018/2019,MW47,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.6171919151388293,6
2018/2019,MW48,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.23611904142008155,7
2018/2019,MW49,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.4865849507822899,8
2018/2019,MW50,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-1.1055101210774254,9
2018/2019,MW51,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.5244005309515517,10
2018/2019,MW52,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-1.230247027237763,11
2018/2019,MW53,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.35272101711509,12
2018/2019,MW54,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-1.1309935857277773,13
2018/2019,MW55,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.4581791721477194,14
2018/2019,MW56,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.5922250624097063,15
2018/2019,MW57,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.4337511289840567,16
2018/2019,MW58,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.6975244181796914,17
2018/2019,MW59,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.7511419430538843,18
2018/2019,MW60,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.674285865165343,19
2018/2019,MW61,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.8183044005217894,20
2018/2019,MW62,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.5741119717077134,21
2018/2019,MW63,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.5730286544536163,22
2018/2019,MW64,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.6899341439282298,23
2018/2019,MW65,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.2705967703487708,24
2018/2019,MW66,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.05817873289466446,25
2018/2019,MW67,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.055133700471075964,26
2018/2019,MW68,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.03483312644526381,27
2018/2019,MW69,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.03241746602546268,28
2018/2019,MW70,HHS Region 5,2 wk ahead,Bin,Delphi-Stat,-0.03126330042712385,29
2018/2019,MW47,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-1.0299541640705578,6
2018/2019,MW48,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-1.043295680892892,7
2018/2019,MW49,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-1.177692283788296,8
2018/2019,MW50,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-1.7377186697828655,9
2018/2019,MW51,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-1.143139126831494,10
2018/2019,MW52,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-1.5232802905136573,11
2018/2019,MW53,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-1.133300423478798,12
2018/2019,MW54,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-2.0819219142429595,13
2018/2019,MW55,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-3.000020244604135,14
2018/2019,MW56,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-3.2772340889839966,15
2018/2019,MW57,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-2.875820608597785,16
2018/2019,MW58,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-1.7437205919685048,17
2018/2019,MW59,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-1.6951088943263664,18
2018/2019,MW60,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-1.2576534638778079,19
2018/2019,MW61,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-1.0612510727600915,20
2018/2019,MW62,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-1.0698203766073853,21
2018/2019,MW63,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-1.287490810879738,22
2018/2019,MW64,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-0.47844671655908283,23
2018/2019,MW65,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-0.5049631225536574,24
2018/2019,MW66,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-0.378647941837899,25
2018/2019,MW67,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-0.2779452023209464,26
2018/2019,MW68,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-0.2039487468910496,27
2018/2019,MW69,HHS Region 6,2 wk ahead,Bin,Delphi-Stat,-0.1950227719077618,28
2018/2019,MW46,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-0.3841228774083501,5
2018/2019,MW47,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-0.7149343082972485,6
2018/2019,MW48,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-0.7176178536698817,7
2018/2019,MW49,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-0.8454880762500177,8
2018/2019,MW50,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-2.007206630632956,9
2018/2019,MW51,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-0.8985491916762639,10
2018/2019,MW52,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-1.7641675263785992,11
2018/2019,MW53,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-0.6794817413941017,12
2018/2019,MW54,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-0.9685428391645459,13
2018/2019,MW55,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-0.9391368454077199,14
2018/2019,MW56,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-1.1603041117776753,15
2018/2019,MW57,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-1.2039271329165078,16
2018/2019,MW58,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-3.8385359306543103,17
2018/2019,MW59,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-1.2637431897107716,18
2018/2019,MW60,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-1.4871147306103494,19
2018/2019,MW61,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-3.9089380271813003,20
2018/2019,MW62,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-1.3228752735103881,21
2018/2019,MW63,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-1.5878179815114581,22
2018/2019,MW64,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-1.9330852456053143,23
2018/2019,MW65,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-1.3670171838016458,24
2018/2019,MW66,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-0.8862127562177,25
2018/2019,MW67,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-0.28613846634847556,26
2018/2019,MW68,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-0.05131498626479419,27
2018/2019,MW69,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-0.061019867881211845,28
2018/2019,MW70,HHS Region 7,2 wk ahead,Bin,Delphi-Stat,-0.06806789531760568,29
2018/2019,MW42,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-0.5409979764834033,1
2018/2019,MW43,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-0.35978051128990257,2
2018/2019,MW44,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-0.6048699748264229,3
2018/2019,MW45,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-0.5941465476329519,4
2018/2019,MW46,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-0.8352073460599881,5
2018/2019,MW47,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-1.0042231476063324,6
2018/2019,MW48,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-0.5461823210524407,7
2018/2019,MW49,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-0.9785024965052844,8
2018/2019,MW50,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-2.9921035291188303,9
2018/2019,MW51,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-0.8196272134728086,10
2018/2019,MW52,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-1.3553095683910592,11
2018/2019,MW53,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-0.8009348985867168,12
2018/2019,MW54,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-1.064745990892356,13
2018/2019,MW55,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-3.448857354133331,14
2018/2019,MW56,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-3.8030877516055646,15
2018/2019,MW57,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-2.8710931210278523,16
2018/2019,MW58,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-3.530620139186431,17
2018/2019,MW59,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-1.9665816636159965,18
2018/2019,MW60,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-1.232510701736692,19
2018/2019,MW61,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-0.8164763148762868,20
2018/2019,MW62,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-1.4574847509264377,21
2018/2019,MW63,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-1.8604653051026165,22
2018/2019,MW64,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-0.47021235876874684,23
2018/2019,MW65,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-0.3380662787152192,24
2018/2019,MW66,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-0.2744073875945611,25
2018/2019,MW67,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-0.19249019886233656,26
2018/2019,MW68,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-0.6752669988686496,27
2018/2019,MW69,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-0.5180811227281451,28
2018/2019,MW70,HHS Region 8,2 wk ahead,Bin,Delphi-Stat,-0.47064476693554336,29
2018/2019,MW44,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.2117897268097695,3
2018/2019,MW45,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.25809251213527473,4
2018/2019,MW46,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.5241003411571905,5
2018/2019,MW47,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.4065009064546937,6
2018/2019,MW48,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.46762469431469117,7
2018/2019,MW49,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.46951035515738365,8
2018/2019,MW50,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-1.1585299603286898,9
2018/2019,MW51,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.8595381431724737,10
2018/2019,MW52,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.7545826640850679,11
2018/2019,MW53,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.7862326892935821,12
2018/2019,MW54,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-1.1923541667419981,13
2018/2019,MW55,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.6073443061743892,14
2018/2019,MW56,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.5732658827195255,15
2018/2019,MW57,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.6723512758958259,16
2018/2019,MW58,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.8651738259992342,17
2018/2019,MW59,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.7113393394470189,18
2018/2019,MW60,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.4536776616249807,19
2018/2019,MW61,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.36280143039578755,20
2018/2019,MW62,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.4786101065279827,21
2018/2019,MW63,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.2103862613750415,22
2018/2019,MW64,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.2621874795493836,23
2018/2019,MW65,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.3009197836865393,24
2018/2019,MW66,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.3136033750992757,25
2018/2019,MW67,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.28702211754998763,26
2018/2019,MW68,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.5376761207306229,27
2018/2019,MW69,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.20955284797612514,28
2018/2019,MW70,HHS Region 9,2 wk ahead,Bin,Delphi-Stat,-0.1653978111962348,29
2018/2019,MW46,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-0.2583623510438072,5
2018/2019,MW47,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-0.44631304912921016,6
2018/2019,MW48,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-0.2972438307460326,7
2018/2019,MW49,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-0.5576281087138278,8
2018/2019,MW50,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-0.8238639988503649,9
2018/2019,MW51,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-0.7324902317868095,10
2018/2019,MW52,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-0.760061309705452,11
2018/2019,MW53,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-0.6648945128282377,12
2018/2019,MW54,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-0.599514209431062,13
2018/2019,MW55,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-0.8544342843077742,14
2018/2019,MW56,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-1.3298615501007867,15
2018/2019,MW57,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-2.0940125740096316,16
2018/2019,MW58,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-1.9756512493576113,17
2018/2019,MW59,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-0.7543514973391668,18
2018/2019,MW60,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-1.2879535898124688,19
2018/2019,MW61,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-2.590922682112241,20
2018/2019,MW62,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-1.1286534098640961,21
2018/2019,MW63,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-1.5261905148724983,22
2018/2019,MW64,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-2.3564429635593918,23
2018/2019,MW65,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-1.350586953467489,24
2018/2019,MW66,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-0.7203796853257577,25
2018/2019,MW67,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-0.1344643475146651,26
2018/2019,MW68,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-0.15142077334368428,27
2018/2019,MW69,HHS Region 10,2 wk ahead,Bin,Delphi-Stat,-0.1169508568053705,28
2018/2019,MW45,US National,3 wk ahead,Bin,Delphi-Stat,-0.5741158031017335,4
2018/2019,MW46,US National,3 wk ahead,Bin,Delphi-Stat,-0.49995238374932327,5
2018/2019,MW47,US National,3 wk ahead,Bin,Delphi-Stat,-1.00630787862773,6
2018/2019,MW48,US National,3 wk ahead,Bin,Delphi-Stat,-0.9933351646775389,7
2018/2019,MW49,US National,3 wk ahead,Bin,Delphi-Stat,-1.378077588431857,8
2018/2019,MW50,US National,3 wk ahead,Bin,Delphi-Stat,-1.1589204501352812,9
2018/2019,MW51,US National,3 wk ahead,Bin,Delphi-Stat,-0.6584606896112511,10
2018/2019,MW52,US National,3 wk ahead,Bin,Delphi-Stat,-0.7950538564091697,11
2018/2019,MW53,US National,3 wk ahead,Bin,Delphi-Stat,-0.8893168454777186,12
2018/2019,MW54,US National,3 wk ahead,Bin,Delphi-Stat,-1.6399858152358133,13
2018/2019,MW55,US National,3 wk ahead,Bin,Delphi-Stat,-2.390873225206985,14
2018/2019,MW56,US National,3 wk ahead,Bin,Delphi-Stat,-1.9620541608023294,15
2018/2019,MW57,US National,3 wk ahead,Bin,Delphi-Stat,-1.5293224545773085,16
2018/2019,MW58,US National,3 wk ahead,Bin,Delphi-Stat,-1.6933484130093124,17
2018/2019,MW59,US National,3 wk ahead,Bin,Delphi-Stat,-1.094187030404719,18
2018/2019,MW60,US National,3 wk ahead,Bin,Delphi-Stat,-1.0856401068627684,19
2018/2019,MW61,US National,3 wk ahead,Bin,Delphi-Stat,-0.7043775826600447,20
2018/2019,MW62,US National,3 wk ahead,Bin,Delphi-Stat,-0.3448563436218592,21
2018/2019,MW63,US National,3 wk ahead,Bin,Delphi-Stat,-0.8553806014641813,22
2018/2019,MW64,US National,3 wk ahead,Bin,Delphi-Stat,-0.27993698696150887,23
2018/2019,MW65,US National,3 wk ahead,Bin,Delphi-Stat,-0.1286814012132646,24
2018/2019,MW66,US National,3 wk ahead,Bin,Delphi-Stat,-0.11134368415440936,25
2018/2019,MW67,US National,3 wk ahead,Bin,Delphi-Stat,-0.05084809836012269,26
2018/2019,MW68,US National,3 wk ahead,Bin,Delphi-Stat,-0.04571383831656759,27
2018/2019,MW69,US National,3 wk ahead,Bin,Delphi-Stat,-0.04789565959477125,28
2018/2019,MW70,US National,3 wk ahead,Bin,Delphi-Stat,-0.04257145770858452,29
2018/2019,MW45,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-0.25744012559399854,4
2018/2019,MW46,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-0.6160842360826937,5
2018/2019,MW47,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-0.6796351808427726,6
2018/2019,MW48,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-0.6529529506784963,7
2018/2019,MW49,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-1.1037746732194433,8
2018/2019,MW50,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-1.0455752461315977,9
2018/2019,MW51,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-1.1804353892936255,10
2018/2019,MW52,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-1.0201942450703378,11
2018/2019,MW53,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-1.4656476718231874,12
2018/2019,MW54,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-1.3589239111153408,13
2018/2019,MW55,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-1.7364150622699002,14
2018/2019,MW56,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-1.4409626671189297,15
2018/2019,MW57,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-1.2150943760201662,16
2018/2019,MW58,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-0.8188884285367461,17
2018/2019,MW59,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-0.9914150521016475,18
2018/2019,MW60,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-0.6715480984328086,19
2018/2019,MW61,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-0.6681366885758618,20
2018/2019,MW62,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-0.8298212335531021,21
2018/2019,MW63,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-0.5112081409454491,22
2018/2019,MW64,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-0.3495027612914604,23
2018/2019,MW65,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-0.2617740927269843,24
2018/2019,MW66,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-0.6737047232895645,25
2018/2019,MW67,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-0.2788085293703894,26
2018/2019,MW68,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-0.25258019965429607,27
2018/2019,MW69,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-0.11094688424094655,28
2018/2019,MW70,HHS Region 1,3 wk ahead,Bin,Delphi-Stat,-0.09608654180118045,29
2018/2019,MW45,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-0.5882052653437212,4
2018/2019,MW46,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-0.8356928146353446,5
2018/2019,MW47,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-1.1329492003237198,6
2018/2019,MW48,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-1.157553566739368,7
2018/2019,MW49,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-1.374087128061125,8
2018/2019,MW50,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-1.4511624938478167,9
2018/2019,MW51,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-1.182586562716688,10
2018/2019,MW52,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-1.3187819844569462,11
2018/2019,MW53,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-1.1100208618342624,12
2018/2019,MW54,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-1.2500543064189966,13
2018/2019,MW55,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-1.1457503762031027,14
2018/2019,MW56,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-1.259873369415562,15
2018/2019,MW57,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-1.1973964719750174,16
2018/2019,MW58,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-0.9419459460391119,17
2018/2019,MW59,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-0.9934756310349885,18
2018/2019,MW60,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-1.0178260378557125,19
2018/2019,MW61,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-1.0766938781934128,20
2018/2019,MW62,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-1.23535503997537,21
2018/2019,MW63,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-0.9185025479464028,22
2018/2019,MW64,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-0.7598286368341306,23
2018/2019,MW65,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-0.6317856614564297,24
2018/2019,MW66,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-0.47146663095474833,25
2018/2019,MW67,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-0.5246959355588868,26
2018/2019,MW68,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-0.47616324015575695,27
2018/2019,MW69,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-0.6011467228520222,28
2018/2019,MW70,HHS Region 2,3 wk ahead,Bin,Delphi-Stat,-0.5398690436550613,29
2018/2019,MW46,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-0.5780243567128035,5
2018/2019,MW47,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-0.7588474771983195,6
2018/2019,MW48,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-0.5729912867659674,7
2018/2019,MW49,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-0.8037410109167682,8
2018/2019,MW50,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-0.8680052727175782,9
2018/2019,MW51,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-1.0402881112198847,10
2018/2019,MW52,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-0.8704377948201247,11
2018/2019,MW53,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-1.0061110815142655,12
2018/2019,MW54,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-1.6012389547086108,13
2018/2019,MW55,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-1.6725328378166378,14
2018/2019,MW56,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-1.5202590306595538,15
2018/2019,MW57,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-1.3333253355209795,16
2018/2019,MW58,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-1.4167251788267452,17
2018/2019,MW59,HHS Region 3,3 wk ahead,Bin,Delphi-Stat,-1.2269949782194638,18
